Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Vettons Commerce,https://www.crunchbase.com/organization/vettons,,Private,Non-profit,51-100,,Series A,2020-01-01,,2018-07-09,day,Active,,,2,2,Early Stage Venture,5000000,USD,5000000,5000000,USD,5000000,Series A,5682500,USD,5682500,5682500,USD,5682500,,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Commerce and Shopping, Software",,,,,,"E-Commerce, Retail, Software","Petaling, Kuala Lumpur, Malaysia",
LifeBridge Health,https://www.crunchbase.com/organization/lifebridge-health,Growing,Private,Non-profit,10001+,Made Acquisitions,Grant,2019-09-29,,1998-01-01,year,Active,,,,1,,50000,USD,50000,,,,,,,,50000,USD,50000,U.S. Small Business Administration,1,"Greater Baltimore-Maryland Area, East Coast, Southern US","Health Care, Other, Social Impact, Sports",,High,,,,"Association, Fitness, Health Care, Non Profit","Baltimore, Maryland, United States",2
DECENT,https://www.crunchbase.com/organization/decent,,Private,Non-profit,11-50,,Seed,2018-05-01,,2015-03-01,day,Active,,,3,1,Seed,6000000,USD,6000000,6000000,USD,6000000,Seed,6000000,USD,6000000,6000000,USD,6000000,Maverick Ventures,1,"Europe, Middle East, and Africa (EMEA)","Blockchain and Cryptocurrency, Financial Services, Information Technology, Other, Payments, Software",,,,,,"Blockchain, Cryptocurrency, Information Technology, Open Source, Software","Genève, Geneve, Switzerland",
SHARE N CARE,https://www.crunchbase.com/organization/share-n-care,,Private,Non-profit,51-100,,Seed,2016-10-24,,1982-01-01,year,Active,,,1,2,Seed,40000000,KRW,35276,40000000,KRW,35276,Seed,70000000,KRW,62429,70000000,KRW,62429,Bigbang Angels,1,"Greater New York Area, East Coast, Northeastern US","Education, Other, Social Impact",,,,,,"Charity, Education, Non Profit","Paramus, New Jersey, United States",
The Humane Society of the United States,https://www.crunchbase.com/organization/the-humane-society-of-the-united-states,,Private,Non-profit,501-1000,,Grant,2023-02-28,,1954-01-01,year,Active,,,5,5,,531382,USD,531382,,,,,,,,964882,USD,964882,Maddie's Fund,1,"Washington DC Metro Area, Southern US","Agriculture and Farming, Sustainability",,,,,,"Animal Feed, Wildlife Conservation","Washington, District of Columbia, United States",1
New Hampshire Community Loan Fund,https://www.crunchbase.com/organization/new-hampshire-community-loan-fund,,Private,Non-profit,51-100,,Grant,2023-04-10,,1983-09-01,month,Active,,,,1,,2478839,USD,2478839,,,,,,,,2478839,USD,2478839,Community Development Financial Institutions Fund,1,"East Coast, New England, Northeastern US","Community and Lifestyle, Financial Services, Other, Social Impact",,,,,,"Communities, Finance, Financial Services, Non Profit","Concord, New Hampshire, United States",1
Black Girls CODE,https://www.crunchbase.com/organization/black-girls-code,Growing,Private,Non-profit,11-50,,Grant,2021-11-16,,2011-01-01,year,Active,,,1,3,,25000,USD,25000,154000,USD,154000,Equity Crowdfunding,154000,USD,154000,434000,USD,434000,"General Motors, OneTrust, Kristy Tillman",3,"San Francisco Bay Area, West Coast, Western US","Community and Lifestyle, Education, Other, Science and Engineering, Social Impact",,Medium,,,,"Non Profit, STEM Education, Women's","Oakland, California, United States",
BAMSI,https://www.crunchbase.com/organization/bamsi,,Private,Non-profit,1001-5000,,Grant,2022-10-06,,1975-01-01,year,Active,,,,1,,5000000,USD,5000000,,,,,,,,5000000,USD,5000000,U.S. Department of Health & Human Services,1,"Greater Boston Area, East Coast, New England","Education, Government and Military, Health Care, Other, Social Impact",,,,,,"Education, Health Care, Homeless Shelter, Non Profit, Social Assistance","Brockton, Massachusetts, United States",
BRITE Energy Innovators,https://www.crunchbase.com/organization/tech-belt-energy-innovation-center,Growing,Private,Non-profit,11-50,,Grant,2024-04-11,,2010-01-01,year,Active,,,,6,,150000,USD,150000,,,,,,,,484360,USD,484360,"US Department of Energy, Wells Fargo, Burton D. Morgan Foundation, Constellation Energy, Wells Fargo Innovation Incubator",6,"Great Lakes, Midwestern US","Energy, Other, Professional Services, Social Impact",,,,,,"Business Development, Energy, Energy Storage, Non Profit","Warren, Ohio, United States",
Department of Behavioral Health,https://www.crunchbase.com/organization/department-of-behavioral-health,,Private,Non-profit,1-10,,Grant,2024-01-04,,,,Active,,,,1,,21800000,USD,21800000,,,,,,,,21800000,USD,21800000,,,"San Francisco Bay Area, Silicon Valley, West Coast","Health Care, Other",,,,,,"Association, Health Care","Los Gatos, California, United States",
Latino Community Credit Union,https://www.crunchbase.com/organization/latino-community-credit-union,Growing,Private,Non-profit,101-250,,Grant,2023-04-10,,2000-01-01,year,Active,,,,1,,3718258,USD,3718258,,,,,,,,3718258,USD,3718258,Community Development Financial Institutions Fund,1,"Research Triangle, East Coast, Southern US","Financial Services, Lending and Investments, Other, Social Impact",,,,,,"Credit, Financial Services, Non Profit","Durham, North Carolina, United States",
SAN Antonio FOOD BANK,https://www.crunchbase.com/organization/san-antonio-food-bank,Growing,Private,Non-profit,101-250,,Grant,2024-07-25,,1980-01-01,year,Active,,,,3,,,,,,,,,,,,850000,USD,850000,"Blue Cross and Blue Shield of Texas, UnitedHealthcare, The Humana Foundation",3,Southern US,"Education, Food and Beverage, Transportation",,Medium,,,,"Education, Food and Beverage, Food Delivery","San Antonio, Texas, United States",
Center for Global Health Innovation,https://www.crunchbase.com/organization/center-for-global-health-innovation,,Private,Non-profit,11-50,,Grant,2022-02-10,,2020-01-01,year,Active,,,,1,,9900000,USD,9900000,,,,,,,,9900000,USD,9900000,Health Resources and Services Administration,1,"Greater Atlanta Area, East Coast, Southern US",Health Care,,,,,,Health Care,"Atlanta, Georgia, United States",
VetsInTech,https://www.crunchbase.com/organization/vets-in-tech,Growing,Private,Non-profit,1-10,,Grant,2018-09-13,,2012-01-01,day,Active,,,3,1,,1000000,USD,1000000,,,,,,,,1000000,USD,1000000,"Craigslist, Craig Newmark Philanthropies",2,"San Francisco Bay Area, West Coast, Western US","Education, Information Technology, Other",,,,,,"Association, Education, Information Technology","San Francisco, California, United States",
Medical Device Innovation Consortium,https://www.crunchbase.com/organization/medical-device-innovation-consortium,Growing,Private,Non-profit,11-50,,Grant,2019-10-21,,2012-01-01,year,Active,,,,1,,2800000,USD,2800000,,,,,,,,2800000,USD,2800000,U.S. Food and Drug Administration,1,"Washington DC Metro Area, East Coast, Southern US","Biotechnology, Health Care, Science and Engineering",,,,,,"Biotechnology, Medical Device","Arlington, Virginia, United States",
American Academy of Pediatrics,https://www.crunchbase.com/organization/american-academy-of-pediatrics-committee-on-communications-and-media,,Private,Non-profit,501-1000,,Grant,2023-09-27,,1930-01-01,year,Active,,,,1,,500000,USD,500000,,,,,,,,500000,USD,500000,Foundation for Opioid Response Efforts,1,"Greater Chicago Area, Great Lakes, Midwestern US","Community and Lifestyle, Health Care, Other, Social Impact",,,,,,"Children, Health Care, Medical, Non Profit","Itasca, Illinois, United States",
GreenPath Financial Wellness,https://www.crunchbase.com/organization/greenpath-financial-wellness,,Private,Non-profit,251-500,Made Acquisitions,Grant,2022-01-06,,1961-01-01,year,Active,,,1,1,,1000000,USD,1000000,,,,,,,,1000000,USD,1000000,USAA,1,"Greater Phoenix Area, Western US","Financial Services, Health Care, Other, Social Impact",,,,,,"Financial Services, Non Profit, Wellness","Tempe, Arizona, United States",
Discovery Partners Institute,https://www.crunchbase.com/organization/discovery-partners-institute,Growing,Private,Non-profit,51-100,,Grant,2020-12-15,,2016-01-01,year,Active,,,2,1,,10000000,USD,10000000,,,,,,,,10000000,USD,10000000,Pritzker Foundation,1,"Greater Chicago Area, Great Lakes, Midwestern US",Education,,Medium,,,,Training,"Chicago, Illinois, United States",
Tech To The Rescue,https://www.crunchbase.com/organization/tech-to-the-rescue,Growing,Private,Non-profit,11-50,,Grant,2022-03-30,,2021-01-01,year,Active,,,2,2,,500000,USD,500000,,,,,,,,1289823,USD,1289823,Google.org,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Information Technology, Other, Social Impact",,,,,,"Information Technology, Non Profit, Social Impact","Warsaw, Mazowieckie, Poland",
First Financial Credit Union,https://www.crunchbase.com/organization/first-financial-credit-union-4879,,Private,Non-profit,251-500,,Grant,2023-04-10,,1973-01-01,year,Active,,,,1,,4957678,USD,4957678,,,,,,,,4957678,USD,4957678,Community Development Financial Institutions Fund,1,Western US,"Financial Services, Lending and Investments, Sales and Marketing",,,,,,"Banking, Financial Services, Local Business","Albuquerque, New Mexico, United States",
Chapman Partnership,https://www.crunchbase.com/organization/chapman-partnership,Growing,Private,Non-profit,51-100,,Grant,2023-10-04,,1995-01-01,year,Active,,,,2,,,,,,,,,,,,5000000,USD,5000000,Day One Fund,1,"Greater Miami Area, East Coast, Southern US","Events, Media and Entertainment, Other, Social Impact",,High,,,,"Charity, Events, Non Profit","Miami, Florida, United States",
A New Leaf,https://www.crunchbase.com/organization/a-new-leaf,,Private,Non-profit,501-1000,,Grant,2024-08-20,,1971-01-01,year,Active,,,,1,,15000,USD,15000,,,,,,,,15000,USD,15000,Desert Financial Credit Union,1,"Greater Phoenix Area, Western US","Health Care, Other, Social Impact",,,,,,"Health Care, Non Profit","Mesa, Arizona, United States",
Breathinvestment,https://www.crunchbase.com/organization/breathinvestment,,Private,Non-profit,251-500,,Series B,2023-01-01,,2021-08-19,day,Active,,,,1,Early Stage Venture,30000000,USD,30000000,30000000,USD,30000000,Series B,30000000,USD,30000000,30000000,USD,30000000,,,"Asia-Pacific (APAC), Australasia","Financial Services, Lending and Investments",,,,,,"Hedge Funds, Stock Exchanges, Trading Platform","Melbourne, Victoria, Australia",
Reboot Rx,https://www.crunchbase.com/organization/reboot-rx,,Private,Non-profit,1-10,,Grant,2023-04-04,,2017-01-01,year,Active,,,1,2,,1000000,USD,1000000,,,,,,,,1000000,USD,1000000,"Amazon Web Services, MassChallenge, The Draper Richards Kaplan Foundation, Arnold Ventures, Lyda Hill",5,"Greater Boston Area, East Coast, New England","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Genetics, Health Care, Oncology","Boston, Massachusetts, United States",
City Of Yorba Linda,https://www.crunchbase.com/organization/city-of-yorba-linda,,Private,Non-profit,251-500,,Grant,2023-10-11,,1967-11-02,day,Active,,,,1,,3100000,USD,3100000,,,,,,,,3100000,USD,3100000,CalOptima,1,"Greater Los Angeles Area, West Coast, Western US","Government and Military, Other",,,,,,"Association, Government, Public Safety","Yorba Linda, California, United States",
The National Urban League,https://www.crunchbase.com/organization/the-national-urban-league,Growing,Private,Non-profit,101-250,,Grant,2023-06-21,,1910-01-01,year,Active,,,2,5,,1000000,USD,1000000,,,,,,,,4800000,USD,4800000,"Charter Communications, U.S. Department of Labor, PVH, Paychex Charitable Foundation",4,"Greater New York Area, East Coast, Northeastern US","Community and Lifestyle, Education, Other, Professional Services, Social Impact",,,,,,"Advocacy, Association, Communities, Education, Non Profit","New York, New York, United States",
HealthNet,https://www.crunchbase.com/organization/healthnet-82f0,,Private,Non-profit,501-1000,,Grant,2022-08-08,,2016-01-01,year,Active,,,1,3,,270000,USD,270000,,,,,,,,2420000,USD,2420000,"Becton Dickinson India, Direct Relief, National Association of Community Health Centers, United Health Foundation",4,"Great Lakes, Midwestern US",Health Care,,,,,,"Health Care, Hospital","Indianapolis, Indiana, United States",
First Step Staffing,https://www.crunchbase.com/organization/first-step-staffing,,Private,Non-profit,501-1000,,Grant,2022-07-22,,2007-01-01,year,Active,,,1,3,,5000000,USD,5000000,,,,,,,,8000000,USD,8000000,"ACE, The Reinvestment Fund, Advantage Capital, Truist Foundation, Atlanta Emerging Markets",5,"Greater Atlanta Area, East Coast, Southern US","Administrative Services, Other, Social Impact",,,,,,"Non Profit, Staffing Agency","Atlanta, Georgia, United States",
RCBI,https://www.crunchbase.com/organization/rcbi,,Private,Non-profit,11-50,,Grant,2017-04-20,,1990-01-01,year,Active,,,,1,,1300000,USD,1300000,,,,,,,,1300000,USD,1300000,"US Department of Commerce, Economic Development Administation",1,Southern US,"Biotechnology, Information Technology, Manufacturing, Other, Science and Engineering, Social Impact",,,,,,"3D Printing, Association, Information Technology, Life Science, Manufacturing, Non Profit","Huntington, West Virginia, United States",
Script Health,https://www.crunchbase.com/organization/script-health,,Private,Non-profit,1-10,,Grant,2022-07-08,,2019-01-01,year,Active,,,1,3,Seed,25000,USD,25000,,,,Seed,120000,USD,120000,145000,USD,145000,"Techstars, TechRise Chicago, Zeeshaan Shah",3,"Greater Chicago Area, Great Lakes, Midwestern US",Health Care,,,,,,Health Care,"Chicago, Illinois, United States",
Da Vinci Science Center,https://www.crunchbase.com/organization/da-vinci-science-center,Growing,Private,Non-profit,101-250,,Debt Financing,2020-10-20,,1992-01-01,year,Active,,,,1,,5600000,USD,5600000,,,,,,,,5600000,USD,5600000,U.S. Department of Housing and Urban Development,1,"Great Lakes, Northeastern US",Travel and Tourism,,Medium,,,,Museums and Historical Sites,"Allentown, Pennsylvania, United States",
Global Healthy Living Foundation (GHLF),https://www.crunchbase.com/organization/global-healthy-living-foundation-ghlf,Growing,Private,Non-profit,11-50,,Grant,2023-09-20,,1999-01-01,year,Active,,,,1,,1600000,USD,1600000,,,,,,,,1600000,USD,1600000,Centers for Disease Control and Prevention,1,"Greater New York Area, East Coast, Northeastern US","Health Care, Other, Social Impact, Sports",,Medium,,,,"Fitness, Health Care, Non Profit, Wellness","Nyack, New York, United States",
Sefaria,https://www.crunchbase.com/organization/sefaria,Growing,Private,Non-profit,11-50,,Grant,2022-12-13,,2013-01-01,year,Active,,,,5,,1000000,USD,1000000,,,,,,,,5750000,USD,5750000,Jim Joseph Foundation,1,"Greater New York Area, East Coast, Northeastern US","Education, Internet Services, Other, Social Impact",,,,,,"Education, Internet, Non Profit","Brooklyn, New York, United States",
Auburn Community Hospital,https://www.crunchbase.com/organization/auburn-community-hospital,Growing,Private,Non-profit,501-1000,,Grant,2023-03-02,,1878-01-01,year,Active,,,,3,,10000000,USD,10000000,,,,,,,,15625597,USD,15625597,"U.S. Department of Health & Human Services, Federal Emergency Management Agency",2,"East Coast, Northeastern US","Health Care, Other, Social Impact",,Medium,,,,"Health Care, Hospital, Non Profit, Oncology","Auburn, New York, United States",
The Baruch S. Blumberg Institute,https://www.crunchbase.com/organization/the-baruch-s-blumberg-institute,,Private,Non-profit,11-50,,Grant,2022-11-29,,2003-01-01,year,Active,,,,2,,2000000,USD,2000000,,,,,,,,7493876,USD,7493876,"National Institute of Allergy and Infectious Diseases, Angel Investment Venture Capital Program",2,"Greater Philadelphia Area, Great Lakes, Northeastern US","Biotechnology, Science and Engineering",,,,,,Biotechnology,"Doylestown, Pennsylvania, United States",
CCTV Center for Media & Democracy,https://www.crunchbase.com/organization/cctv-center-for-media-democracy,,Private,Non-profit,11-50,,Grant,2024-04-16,,1985-01-01,year,Active,,,,2,,49927,USD,49927,,,,,,,,64927,USD,64927,"VT Community Foundation, National Endowment for the Humanities (NEH)",2,"New England, Northeastern US","Other, Social Impact",,,,,,Non Profit,"Burlington, Vermont, United States",
Colossal,https://www.crunchbase.com/organization/colossal-2808,,Private,Non-profit,11-50,,Grant,2023-04-18,,,,Active,,,,1,,3200000,USD,3200000,,,,,,,,3200000,USD,3200000,,,"Greater Phoenix Area, Western US","Other, Social Impact",,,,,,"Charity, Non Profit","Phoenix, Arizona, United States",
ServeMinnesota,https://www.crunchbase.com/organization/serveminnesota,Growing,Private,Non-profit,11-50,,Grant,2024-07-30,,2002-01-01,year,Active,,,,2,,315254,USD,315254,,,,,,,,1015254,USD,1015254,"AmeriCorps Public Allies, PNC Foundation",2,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US","Education, Other, Professional Services, Social Impact",,High,,,,"Education, Environmental Consulting, Non Profit","Minneapolis, Minnesota, United States",
